LON;LAT;OBJECTID;CUI;CUEANEXO;CUE;ANEXO;SECTOR;DOM_EDIFIC;DOM_ESTABL;NOMB_EST;NOMB_ABR;TELEFONO;EMAIL;CODPOST;PAGINAWEB;NIVMOD;NIVELMODAL;DEPFUN;DE;COMUNA;BARRIO;AREAPROGRA;ESTADO;POINT_X;POINT_Y;NIVEL;TIPEST
-58.4244909767974;-34.6084740093796;38;200110;20202800;202028;0;1;AVDA. DIAZ VELEZ 4093;AVDA. DIAZ VELEZ 4093;CENTRO DE FORMACION PROFESIONAL N° 29 ASOCIACION DE EDUCADORES PORTEÑOS;CFP 29 AEP;4981-1131;CFP_VEINTINUEVE@YAHOO.COM.AR;C1200;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/EDUCACIONYTRABAJO?MENU_ID=20091;OSECOM - OSEADU;OTROS SERVICIOS EDUCATIVOS DE LAS MODALIDADES COMUN Y DE JOVENES Y ADULTOS;GERENCIA OPERATIVA DE EDUCACION Y TRABAJO;2;5;ALMAGRO;03 - HOSP DURAND;1;10.355.956.879.999.900;10.230.631.310.000.000;OTROS SERVICIOS EDUCATIVOS;CFP (CENTRO DE FORMACION PROFESIONAL)
-58.4219920022806;-34.6488180899028;39;200846;20239900;202399;0;1;TILCARA 2856;TILCARA 2856;CENTRO EDUCATIVO DE NIVEL SECUNDARIO N° 84;CENS 84;4918-3640;DEAA_CENS84_DE19@BUE.EDU.AR;C1437;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/SECUNDARIA;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;19;4;NUEVA POMPEYA;05 - HOSP PENNA;1;10.378.696.990.000.000;9.783.070.220.000.000;SECUNDARIO DE JOVENES Y ADULTOS;CENS (CENTRO EDUCATIVO DE NIVEL SECUNDARIO)
-58.4465481187489;-34.6283157296041;40;200435;20240800;202408;0;1;PUAN 480;PUAN 480;CENTRO EDUCATIVO DE NIVEL SECUNDARIO N° 79;CENS 79;4432-0606 INT 215;DEAA_CENS79_DE8@BUE.EDU.AR;C1424;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/SECUNDARIA;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;8;6;CABALLITO;06 - HOSP PIÑERO;1;10.153.611.659.999.900;10.010.574.510.000.000;SECUNDARIO DE JOVENES Y ADULTOS;CENS (CENTRO EDUCATIVO DE NIVEL SECUNDARIO)
-58.4630262172133;-34.6127434808747;41;202154;20276000;202760;0;2;TERRERO 1321;TERRERO 1321;JARDIN DE INFANTES HABIA UNA VEZ;JI HABIA UNA VEZ;4581-2658;ESCUELAINFANTILHABIAUNAVEZ@YAHOO.COM.AR;C1416;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;7;11;VILLA GRAL. MITRE;01 - HOSP ALVAREZ;1;10.002.508.560.000.000;10.183.334.960.000.000;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3672048917925;-34.6207211269813;42;200206;20153100;201531;0;2;HUMBERTO I° 102;HUMBERTO I° 102;INST. PRIVADO DE EDUCACION TECNICA Y FORMACION PROFESIONAL 13;I PRIV DE ETEC Y FORM PROFESIONAL;4361-7075/4307-6575;INFO@13DEJULIO.EDU.AR;C1103;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SECCOM;NIVEL SECUNDARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;4;1;SAN TELMO;02 - HOSP ARGERICH;1;10.881.261.169.999.900;10.094.421.460.000.000;SECUNDARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3753415823337;-34.6125354361829;43;200154;20178100;201781;0;1;AVDA. BELGRANO 637;AVDA. BELGRANO 637;INSTITUTO DE FORMACION TECNICA SUPERIOR N° 12;IFTS 12 UPCN;4345-6676 INT 235;DFTS_IFTS12_DE1@BUE.EDU.AR;C1029;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/TERCIARIO/FORMACION-TECNICA-SUPERIOR;SNUCOM - OSEADU;NIVEL SUPERIOR NO UNIVERSITARIO COMUN - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;DIR DE FORMACION TECNICA SUPERIOR;3;1;MONTSERRAT;02 - HOSP ARGERICH;1;10.806.720.340.000.000;10.185.295.920.000.000;SUPERIOR NO UNIVERSITARIO COMUN - OTROS SERVICIOS EDUCATIVOS;IFTS (INSTITUTO DE FORMACION TECNICA SUPERIOR)
-58.4488610408293;-34.6291905267277;44;202156;20278800;202788;0;2;ACHAVAL 419;ACHAVAL 419;JARDIN DE INFANTES EL DUENDE ROJO;JI EL DUENDE ROJO;4433-0904;ELDUENDEROJO@HOTMAIL.COM.AR;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;8;6;CABALLITO;06 - HOSP PIÑERO;1;10.132.401.059.999.900;10.000.873.209.999.900;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3891356061186;-34.6273549298066;45;200167;20195800;201958;0;1;AVDA. JUAN DE GARAY 1684;AVDA. JUAN DE GARAY 1684;INST. VOCACIONAL DE ARTE;I VOCACIONAL DE ARTE;4305-3836;IVARTE@HOTMAIL.COM / IVASECRETARIA@GMAIL.COM;C1153;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/DG_ENS_ART/?MENU_ID=334;INICOM - OSECOM;NIVEL INICIAL COMUN - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;;3;1;CONSTITUCION;05 - HOSP PENNA;1;10.680.086.590.000.000;10.020.998.800.000.000;INICIAL COMUN - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;(NO CORRESPONDE - CULTURA)
-58.4834416691157;-34.6404241411184;46;200654;20195801;201958;1;1;PIO COLLIVADINO 470;PIO COLLIVADINO 470;INST. VOCACIONAL DE ARTE;I VOCACIONAL DE ARTE;4671-2911;IVARTE@HOTMAIL.COM / IVASECRETARIA@GMAIL.COM;C1407;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/DG_ENS_ART/?MENU_ID=334;INICOM - OSECOM;NIVEL INICIAL COMUN - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;;13;9;PARQUE AVELLANEDA;06 - HOSP PIÑERO;1;9.815.329.070.000.000;9.876.243.510.000.000;INICIAL COMUN - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;(NO CORRESPONDE - CULTURA)
-58.4469027471385;-34.6351229991974;47;200437;20195802;201958;2;1;AVDA. CURAPALIGÜE 1026;AVDA. CURAPALIGÜE 1026;INST. VOCACIONAL DE ARTE;I VOCACIONAL DE ARTE;4921-7822/4922-9621;IVARTE@HOTMAIL.COM /  IVASECRETARIA@GMAIL.COM;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/CULTURA/DG_ENS_ART/?MENU_ID=334;INICOM - OSECOM;NIVEL INICIAL COMUN - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;;8;7;PARQUE CHACABUCO;06 - HOSP PIÑERO;1;10.150.347.920.000.000;9.935.059.380.000.000;INICIAL COMUN - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;(NO CORRESPONDE - CULTURA)
-58.4601795659981;-34.6381958368134;48;200560;20196900;201969;0;1;VARELA 753;VARELA 753;CENOF CENTRO VARELA - ESC. PRIMARIA 12/11°;CENOF VARELA;4611-1152;CNF.VARELA@BUE.EDU.AR;C1406;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/EDUCACIONYTRABAJO?MENU_ID=20091;OSEADU;OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;GERENCIA OPERATIVA DE EDUCACION Y TRABAJO;11;7;FLORES;06 - HOSP PIÑERO;1;10.028.609.890.000.000;9.900.982.250.000.000;OTROS SERVICIOS EDUCATIVOS;CENOF (CENTRO DE EDUCACION NO FORMAL)
-58.408776829958;-34.5856509325064;49;200014;20197100;201971;0;1;JUNCAL 3131;JUNCAL 3131;CENOF CENTRO JUNCAL - ESC. PRIMARIA 16/01°;CENOF JUNCAL;4804-2411;CNF_JUNCAL@HOTMAIL.COM;C1425;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/EDUCACIONYTRABAJO?MENU_ID=20091;OSEADU;OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;GERENCIA OPERATIVA DE EDUCACION Y TRABAJO;1;14;PALERMO;04 - HOSP FERNANDEZ;1;10.500.223.669.999.900;10.483.749.210.000.000;OTROS SERVICIOS EDUCATIVOS;CENOF (CENTRO DE EDUCACION NO FORMAL)
-58.4115490027057;-34.6178057579835;50;200303;20203100;202031;0;1;AGRELO 3231;AGRELO 3231;"CENOF D.E. 06 ""CENTRO MUNICIPAL DEL TANGO"" - ESC. PRIMARIA 12/06°";CENOF CENTRO MUNI DEL TANGO;4957-1382;CNF.CETBA@BUE.EDU.AR;C1224;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/EDUCACIONYTRABAJO?MENU_ID=20091;OSEADU;OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;GERENCIA OPERATIVA DE EDUCACION Y TRABAJO;6;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.474.609.269.999.900;10.127.058.379.999.900;OTROS SERVICIOS EDUCATIVOS;CENOF (CENTRO DE EDUCACION NO FORMAL)
-58.486554155661;-34.5505111628247;51;200518;20236304;202363;4;1;AVDA. RUIZ HUIDOBRO 3853;AVDA. RUIZ HUIDOBRO 3853;CENTRO DE ACTIVIDADES INFANTILES Y JUVENILES SAAVEDRA MITRE;CAIYJ SAAVEDRA MITRE;4342-5685/2384INT628;CLUBDEJOVENES@BUENOSAIRES.GOB.AR;C1430;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/DGIE/CLUBES_INFANTILES.PHP?MENU_ID=31761;OSECOM;OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;DIR GRAL DE ESTRATEGIAS PARA EDUCABILIDAD;10;12;SAAVEDRA;07 - HOSP PIROVANO;1;9.786.556.240.000.000;10.873.670.340.000.000;OTROS SERVICIOS EDUCATIVOS;CAIJ (CENTRO DE ACTIVIDADES INFANTILES Y JUVENILES)
-58.433388378517;-34.6049987442329;52;202157;20275300;202753;0;2;AVDA. PATRICIAS ARGENTINAS 351;AVDA. PATRICIAS ARGENTINAS 351;JARDIN MATERNAL STELLA MARIS;JM STELLA MARIS;4103-5370;JARDINMATERNALSM@HOTMAIL.COM;C1405;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;INICOM;NIVEL INICIAL COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;2;6;CABALLITO;03 - HOSP DURAND;1;10.274.360.360.000.000;10.269.210.910.000.000;INICIAL COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4657665324673;-34.5581631265127;53;201508;20213400;202134;0;2;MANUEL UGARTE 2815;MANUEL UGARTE 2815;INST. SUPERIOR EDUCATIVO SALUD DE CIENCIAS;I SUP EDUC SALUD DE CIENCIAS;4542-2424;EDUSALUD@EDUSALUD.ORG.AR;C1429;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;10;13;BELGRANO;07 - HOSP PIROVANO;1;9.977.357.050.000.000;10.788.810.679.999.900;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4526365827607;-34.657751562628;54;202388;20295000;202950;0;1;AVDA. RIESTRA ALT. 3300;AVDA. RIESTRA ALT. 3300;JARDIN MATERNAL N°15/19°;JM 15/19;4919-8760;DEI_JM15_DE19@BUE.EDU.AR;C1437;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/INICIAL?MENU_ID=9759;INICOM;NIVEL INICIAL COMUN;DIR DE EDUCACION INICIAL;19;8;VILLA SOLDATI;06 - HOSP PIÑERO;1;10.097.748.440.000.000;9.684.038.210.000.000;INICIAL COMUN;JM (JARDIN MATERNAL)
-58.4254904193347;-34.612518004102;55;200388;20290800;202908;0;1;RAWSON 42;RAWSON 42;CENTRO EDUCATIVO DE NIVEL SECUNDARIO N° 92;CENS 92;4982-6454;DEAA_CENS92_DE7@BUE.EDU.AR;C1182;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/SECUNDARIA;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;7;5;ALMAGRO;03 - HOSP DURAND;1;10.346.773.360.000.000;10.185.773.310.000.000;SECUNDARIO DE JOVENES Y ADULTOS;CENS (CENTRO EDUCATIVO DE NIVEL SECUNDARIO)
-58.4745566230609;-34.6648778938852;56;202351;20184524;201845;24;1;AVDA. TTE. GRAL. DELLEPIANE 4901 BARRIO COPELLO;AVDA.TTE. GRAL. DELLEPIANE 4901 BARRIO COPELLO;CENTRO DE ALFABETIZACION, EDUCACION BASICA Y TRABAJO N° 86 C CULTURAL B° COPELLO;CAEBYT 86;4300-7915;PAEBYT@GMAIL.COM;C1439;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/PRIMARIA?MENU_ID=12643;PRIADU - OSEADU;NIVEL PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;13;8;VILLA LUGANO;06 - HOSP PIÑERO;1;9.896.824.150.000.000;9.604.980.920.000.000;PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS;PAEBYT (PROGRAMA DE ALFABETIZACION, EDUCACION BASICA Y TRABAJO PARA JOVENES Y ADULTOS)
-58.3922388179559;-34.5901862570493;57;200001;20116000;201160;0;1;AYACUCHO 1680;AYACUCHO 1680;ESC. PRIMARIA COMUN N° 01 JUAN JOSE CASTELLI;EPJC 01;4803-9149;ESCPRI1DE1@GMAIL.COM;C1112;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/PRIMARIO?MENU_ID=9760;PRICOM;NIVEL PRIMARIO COMUN;DIR DE EDUCACION PRIMARIA;1;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.651.918.110.000.000;10.433.343.979.999.900;PRIMARIO COMUN;JC (ESCUELA DE JORNADA COMPLETA)
-58.3922388179559;-34.5901862570493;58;200001;20184700;201847;0;1;AYACUCHO 1680;AYACUCHO 1680;UGEE N° 01 UNIDAD DE GESTION EDUCATIVA EXPERIMENTAL N° 01;UGEE 01;4806-3698;DEAA_UE1_DE1@BUE.EDU.AR;C1112;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/NIVELES/ADULTOS/OFERTA.PHP?MENU_ID=12643;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;1;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.651.918.110.000.000;10.433.343.979.999.900;SECUNDARIO DE JOVENES Y ADULTOS;UE (UNIDAD DE GESTION EDUCATIVA EXPERIMENTAL)
-58.4740662164482;-34.6638179656809;59;200648;20243900;202439;0;1;BASUALDO 2850;BASUALDO 2850;ESCUELA INFANTIL N° 04/13°;EI 04/13;4601-1123/1164;EI4DE13@GMAIL.COM;C1439;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/INICIAL?MENU_ID=9759;INICOM;NIVEL INICIAL COMUN;DIR DE EDUCACION INICIAL;13;8;VILLA LUGANO;06 - HOSP PIÑERO;1;9.901.317.830.000.000;9.616.739.690.000.000;INICIAL COMUN;EI (ESCUELA INFANTIL)
-58.3848467803323;-34.5922643100367;60;200002;20113300;201133;0;1;AVDA. PTE. MANUEL QUINTANA 31;AVDA. PTE. MANUEL QUINTANA 31/07;ESC. PRIMARIA COMUN N° 02 DOMINGO FAUSTINO SARMIENTO;EPJS 02;4811-2795;ESCPRI2DE1@GMAIL.COM;C1014;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/PRIMARIO?MENU_ID=9760;PRICOM;NIVEL PRIMARIO COMUN;DIR DE EDUCACION PRIMARIA;1;1;RETIRO;04 - HOSP FERNANDEZ;1;10.719.715.600.000.000;10.410.241.660.000.000;PRIMARIO COMUN;JS (ESCUELA DE JORNADA SIMPLE)
-58.3848467803323;-34.5922643100367;61;200002;20302804;203028;4;1;AVDA. PTE. MANUEL QUINTANA 31;AVDA. PTE. MANUEL QUINTANA 31;ESEA EN DANZA RAMICONE CURSO VOCACIONAL DE FOLKLORE N° 04;CV FOLK 04;4811-2795/4642-5554 INT 103;VOCACIONALES2010@YAHOO.COM.AR;C1014;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/NIVELES/ART/?MENU_ID=9765;OSECOM;OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;DIR DE EDUCACION ARTISTICA;1;1;RETIRO;04 - HOSP FERNANDEZ;1;10.719.715.600.000.000;10.410.241.660.000.000;OTROS SERVICIOS EDUCATIVOS;ESEA (ESCUELA SUPERIOR DE EDUCACION ARTISTICA (CURSO VOCACIONAL))
-58.3885933879345;-34.5959533334746;62;200003;20116100;201161;0;1;AVDA. SANTA FE 1510;AVDA. SANTA FE 1510;ESC. PRIMARIA COMUN N° 03 DR. ONESIMO LEGUIZAMON;EPJC 03;4811-9814;ESCPRI3DE1@GMAIL.COM;C1060;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/PRIMARIO?MENU_ID=9760;PRICOM;NIVEL PRIMARIO COMUN;DIR DE EDUCACION PRIMARIA;1;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.685.314.659.999.900;10.369.344.030.000.000;PRIMARIO COMUN;JC (ESCUELA DE JORNADA COMPLETA)
-58.3885933879345;-34.5959533334746;63;200003;20039300;200393;0;1;AVDA. SANTA FE 1510;AVDA. SANTA FE 1510;ESC. PRIMARIA P/ADULTOS N° 03 DR. ONESIMO LEGUIZAMON;EPA 03;4811-9814;DEAA_EP3_DE1@BUE.EDU.AR;C1060;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/PRIMARIA?MENU_ID=12643;PRIADU - OSEADU;NIVEL PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;1;2;RECOLETA;04 - HOSP FERNANDEZ;1;10.685.314.659.999.900;10.369.344.030.000.000;PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS;EP (ESCUELA PRIMARIA PARA ADULTOS)
-58.3723990854815;-34.6024242122311;64;200004;20112200;201122;0;1;RECONQUISTA 461;RECONQUISTA 461;ESC. PRIMARIA COMUN N° 04 DE CATEDRAL AL NORTE JOSE MANUEL ESTRADA;EPJC 04;4312-0918;ESCPRI4DE1@GMAIL.COM;C1003;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/PRIMARIO?MENU_ID=9760;PRICOM;NIVEL PRIMARIO COMUN;DIR DE EDUCACION PRIMARIA;1;1;SAN NICOLAS;02 - HOSP ARGERICH;1;10.833.808.270.000.000;10.297.439.430.000.000;PRIMARIO COMUN;JC (ESCUELA DE JORNADA COMPLETA)
-58.3723990854815;-34.6024242122311;65;200004;20096500;200965;0;1;RECONQUISTA 461;RECONQUISTA 461;CENTRO EDUCATIVO DE NIVEL SECUNDARIO N° 08;CENS 08;4312-0918;CENS8@YAHOO.COM.AR;C1003;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/SECUNDARIA;SECADU;NIVEL SECUNDARIO DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;1;1;SAN NICOLAS;02 - HOSP ARGERICH;1;10.833.808.270.000.000;10.297.439.430.000.000;SECUNDARIO DE JOVENES Y ADULTOS;CENS (CENTRO EDUCATIVO DE NIVEL SECUNDARIO)
-58.3912931982241;-34.6003988626367;66;200005;20024900;200249;0;1;RODRIGUEZ PEÑA 747;RODRIGUEZ PEÑA 747;JARDIN DE INFANTES NUCLEADO A (EPCJS 05/01°) [SEDE];JIN A (05) (S);4813-2547;JINADEPRIMERO@GMAIL.COM;C1020;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/INICIAL?MENU_ID=9759;INICOM;NIVEL INICIAL COMUN;DIR DE EDUCACION INICIAL;1;1;SAN NICOLAS;08 - HOSP RAMOS MEJIA;1;10.660.513.150.000.000;10.320.046.189.999.900;INICIAL COMUN;JIN (JARDIN DE INFANTES NUCLEADO)
-58.3912931982241;-34.6003988626367;67;200005;20025100;200251;0;1;RODRIGUEZ PEÑA 747;RODRIGUEZ PEÑA 747;ESC. PRIMARIA COMUN N° 05 NICOLAS RODRIGUEZ PEÑA;EPJS 05;4811-9190;ESCPRI5DE1@GMAIL.COM;C1020;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/PRIMARIO?MENU_ID=9760;PRICOM;NIVEL PRIMARIO COMUN;DIR DE EDUCACION PRIMARIA;1;1;SAN NICOLAS;08 - HOSP RAMOS MEJIA;1;10.660.513.150.000.000;10.320.046.189.999.900;PRIMARIO COMUN;JS (ESCUELA DE JORNADA SIMPLE)
-58.3730547946134;-34.6434211974474;68;200193;20184500;201845;0;1;BENITO QUINQUELA MARTIN 1649;MONTES DE OCA 1356;CENTRO DE ALFABETIZACION, EDUCACION BASICA Y TRABAJO;CAEBYT;4300-7915;PAEBYT@GMAIL.COM;C1296;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/PRIMARIA?MENU_ID=12643;PRIADU - OSEADU;NIVEL PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;4;4;BARRACAS;02 - HOSP ARGERICH;1;10.827.389.310.000.000;9.842.650.020.000.000;PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS;PAEBYT (PROGRAMA DE ALFABETIZACION, EDUCACION BASICA Y TRABAJO PARA JOVENES Y ADULTOS)
-58.3944711602744;-34.60826527516;69;201110;20219300;202193;0;2;BARTOLOME MITRE 1970;BARTOLOME MITRE 1970;CENTRO DE ESTUDIOS ORGANIZACIONALES;C E ORGANIZACIONALES;4951-7030/7680;INFORMES@INSTITUTOCEO.ORG.AR;C1039;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;SNUCOM;NIVEL SUPERIOR NO UNIVERSITARIO COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;1;3;BALVANERA;08 - HOSP RAMOS MEJIA;1;10.631.302.770.000.000;10.232.801.609.999.900;SUPERIOR NO UNIVERSITARIO COMUN;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.4342730298903;-34.5847537342623;70;201460;20200500;202005;0;2;AVDA. JUAN B. JUSTO 1423;AVDA. JUAN B. JUSTO 1423;INST. DE NATACION Y DEPORTES;I DE NATACION Y DEPORTES;4777-1472;INSTITUTO@NATACIONYDEPORTES.COM.AR;C1414;HTTP://WWW.BUENOSAIRES.GOB.AR/AREAS/EDUCACION/GESTION_PRIVADA/INDEX.PHP?MENU_ID=19676;OSECOM;OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD COMUN;DIR GRAL DE EDUCACION DE GESTION PRIVADA;9;14;PALERMO;04 - HOSP FERNANDEZ;1;10.266.309.190.000.000;10.493.797.520.000.000;OTROS SERVICIOS EDUCATIVOS;IEIEO (INSTITUTO EDUCATIVO INCORPORADO A LA ENSEÑANZA OFICIAL)
-58.3770196291123;-34.5930345614332;71;200006;20012100;200121;0;1;BASAVILBASO 1295;BASAVILBASO 1295;ESC. PRIMARIA COMUN N° 06 FRENCH Y BERUTI;EPJC 06;4313-3224;ESCPRI6DE1@GMAIL.COM;C1006;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/PRIMARIO?MENU_ID=9760;PRICOM;NIVEL PRIMARIO COMUN;DIR DE EDUCACION PRIMARIA;1;1;RETIRO;04 - HOSP FERNANDEZ;1;10.791.513.610.000.000;10.401.638.840.000.000;PRIMARIO COMUN;JC (ESCUELA DE JORNADA COMPLETA)
-58.3770196291123;-34.5930345614332;72;200006;20166300;201663;0;1;BASAVILBASO 1295;JUNCAL 690;ESC. PRIMARIA P/ADULTOS N° 06 FRENCH Y BERUTI;EPA 06;4313-3224;DEAA_EP6_DE1@BUE.EDU.AR;C1062;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/ADULTOS/PRIMARIA?MENU_ID=12643;PRIADU - OSEADU;NIVEL PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS DE LA MODALIDAD DE JOVENES Y ADULTOS;DIR DE EDUCACION DEL ADULTO Y DEL ADOLESCENTE;1;1;RETIRO;04 - HOSP FERNANDEZ;1;10.791.513.610.000.000;10.401.638.840.000.000;PRIMARIO DE JOVENES Y ADULTOS - OTROS SERVICIOS EDUCATIVOS;EP (ESCUELA PRIMARIA PARA ADULTOS)
-58.3837374263861;-34.6016744880781;73;200007;20024901;200249;1;1;LIBERTAD 581;LIBERTAD 581;JARDIN DE INFANTES NUCLEADO A (EPCJS 07/01°);JIN A (07);4813-2547;JINADEPRIMERO@GMAIL.COM;C1012;HTTP://WWW.BUENOSAIRES.GOB.AR/EDUCACION/ESTUDIANTES/INICIAL?MENU_ID=9759;INICOM;NIVEL INICIAL COMUN;DIR DE EDUCACION INICIAL;1;1;SAN NICOLAS;08 - HOSP RAMOS MEJIA;1;10.729.810.980.000.000;10.305.843.610.000.000;INICIAL COMUN;JIN (JARDIN DE INFANTES NUCLEADO)
